datetime,open,high,low,close,volume,spread
2024-12-23 19:30:00+00:00,2614.33,2614.52,2612.57,2612.63,1894,0
2024-12-23 19:45:00+00:00,2612.6,2612.6,2610.79,2611.41,1778,0
2024-12-23 20:00:00+00:00,2611.37,2612.79,2611.02,2611.24,1766,0
2024-12-23 20:15:00+00:00,2611.22,2612.13,2610.4,2611.57,1761,0
2024-12-23 20:30:00+00:00,2611.54,2612.59,2610.66,2610.77,1528,0
2024-12-23 20:45:00+00:00,2610.74,2612.52,2609.99,2610.43,1110,0
2024-12-23 21:00:00+00:00,2610.46,2611.74,2610.3,2611.66,905,0
2024-12-23 21:15:00+00:00,2611.65,2612.68,2610.57,2610.58,919,0
2024-12-23 21:30:00+00:00,2610.52,2611.55,2610.44,2610.7,923,0
2024-12-23 21:45:00+00:00,2610.74,2611.78,2609.77,2611.31,939,0
2024-12-23 22:00:00+00:00,2611.31,2612.79,2611.27,2612.02,1119,0
2024-12-23 22:15:00+00:00,2611.94,2612.19,2611.06,2611.39,687,0
2024-12-23 22:30:00+00:00,2611.38,2611.97,2610.31,2611.02,893,0
2024-12-23 22:45:00+00:00,2610.95,2611.24,2609.22,2611.02,1029,0
2024-12-23 23:00:00+00:00,2611.17,2611.33,2610.3,2610.75,449,0
2024-12-23 23:15:00+00:00,2610.75,2612.71,2610.72,2612.5,379,0
2024-12-23 23:30:00+00:00,2612.53,2613.89,2612.53,2613.1,263,10
2024-12-23 23:45:00+00:00,2613.1,2613.24,2612.73,2612.96,171,110
2024-12-24 01:00:00+00:00,2611.81,2615.28,2610.88,2614.27,419,10
2024-12-24 01:15:00+00:00,2614.34,2615.89,2614.22,2615.83,206,170
2024-12-24 01:30:00+00:00,2615.9,2617.08,2614.91,2615.0,218,300
2024-12-24 01:45:00+00:00,2615.06,2616.32,2614.41,2615.45,493,80
2024-12-24 02:00:00+00:00,2615.46,2616.31,2615.12,2615.48,423,0
2024-12-24 02:15:00+00:00,2615.54,2615.62,2614.3,2614.44,351,0
2024-12-24 02:30:00+00:00,2614.49,2615.15,2613.53,2614.25,454,0
2024-12-24 02:45:00+00:00,2614.28,2617.29,2614.15,2616.6,487,10
2024-12-24 03:00:00+00:00,2616.74,2618.14,2615.29,2615.76,1665,0
2024-12-24 03:15:00+00:00,2615.82,2616.28,2614.69,2615.47,1128,0
2024-12-24 03:30:00+00:00,2615.44,2618.09,2615.31,2616.9,1302,10
2024-12-24 03:45:00+00:00,2616.86,2618.01,2615.72,2617.64,975,0
2024-12-24 04:00:00+00:00,2617.59,2619.02,2617.48,2618.46,1151,0
2024-12-24 04:15:00+00:00,2618.43,2618.84,2617.35,2618.43,610,0
2024-12-24 04:30:00+00:00,2618.4,2619.97,2617.74,2618.01,891,0
2024-12-24 04:45:00+00:00,2618.01,2618.21,2616.63,2616.92,1082,0
2024-12-24 05:00:00+00:00,2616.92,2617.97,2615.6,2616.78,1019,30
2024-12-24 05:15:00+00:00,2616.8,2617.8,2616.12,2616.79,669,40
2024-12-24 05:30:00+00:00,2616.86,2617.92,2616.29,2617.59,391,0
